season,location,matchday_nr,home_team_name,away_team_name,goals_home,goals_away,draw,win_home,win_away,away_team_id,home_team_id,date,time
2022-2023,Bochum,21.0,VfL Bochum,SC Freiburg,0,2,0.0,0.0,1.0,112.0,129.0,2023-02-18,15:30:00
2022-2023,Gladbach,21.0,Borussia Mönchengladbach,FC Bayern München,3,2,0.0,1.0,0.0,40.0,87.0,2023-02-18,15:30:00
2022-2023,Stuttgart,21.0,VfB Stuttgart,1. FC Köln,3,0,0.0,1.0,0.0,65.0,16.0,2023-02-18,15:30:00
2022-2023,Wolfsburg,21.0,VfL Wolfsburg,RB Leipzig,0,3,0.0,0.0,1.0,1635.0,131.0,2023-02-18,15:30:00
2022-2023,Frankfurt,21.0,Eintracht Frankfurt,Werder Bremen,2,0,0.0,1.0,0.0,134.0,91.0,2023-02-18,18:30:00
2022-2023,Berlin,21.0,1. FC Union Berlin,FC Schalke 04,0,0,1.0,0.0,0.0,9.0,80.0,2023-02-19,15:30:00
2022-2023,Dortmund,21.0,Borussia Dortmund,Hertha BSC,4,1,0.0,1.0,0.0,54.0,7.0,2023-02-19,17:30:00
2022-2023,Leverkusen,21.0,Bayer Leverkusen,1. FSV Mainz 05,2,3,0.0,0.0,1.0,81.0,6.0,2023-02-19,19:30:00
2022-2023,Mainz,22.0,1. FSV Mainz 05,Borussia Mönchengladbach,4,0,0.0,1.0,0.0,87.0,81.0,2023-02-24,20:30:00
2022-2023,Berlin,22.0,Hertha BSC,FC Augsburg,2,0,0.0,1.0,0.0,95.0,54.0,2023-02-25,15:30:00
2022-2023,Sinsheim,22.0,TSG 1899 Hoffenheim,Borussia Dortmund,0,1,0.0,0.0,1.0,7.0,175.0,2023-02-25,15:30:00
2022-2023,Köln,22.0,1. FC Köln,VfL Wolfsburg,0,2,0.0,0.0,1.0,131.0,65.0,2023-02-25,15:30:00
2022-2023,Leipzig,22.0,RB Leipzig,Eintracht Frankfurt,2,1,0.0,1.0,0.0,91.0,1635.0,2023-02-25,15:30:00
2022-2023,Bremen,22.0,Werder Bremen,VfL Bochum,3,0,0.0,1.0,0.0,129.0,134.0,2023-02-25,15:30:00
2022-2023,Gelsenkirchen,22.0,FC Schalke 04,VfB Stuttgart,2,1,0.0,1.0,0.0,16.0,9.0,2023-02-25,18:30:00
2022-2023,Freiburg,22.0,SC Freiburg,Bayer Leverkusen,1,1,1.0,0.0,0.0,6.0,112.0,2023-02-26,15:30:00
2022-2023,München,22.0,FC Bayern München,1. FC Union Berlin,3,0,0.0,1.0,0.0,80.0,40.0,2023-02-26,17:30:00
2022-2023,Dortmund,23.0,Borussia Dortmund,RB Leipzig,2,1,0.0,1.0,0.0,1635.0,7.0,2023-03-03,20:30:00
2022-2023,Augsburg,23.0,FC Augsburg,Werder Bremen,2,1,0.0,1.0,0.0,134.0,95.0,2023-03-04,15:30:00
2022-2023,Bochum,23.0,VfL Bochum,FC Schalke 04,0,2,0.0,0.0,1.0,9.0,129.0,2023-03-04,15:30:00
2022-2023,Gladbach,23.0,Borussia Mönchengladbach,SC Freiburg,0,0,1.0,0.0,0.0,112.0,87.0,2023-03-04,15:30:00
2022-2023,Mainz,23.0,1. FSV Mainz 05,TSG 1899 Hoffenheim,1,0,0.0,1.0,0.0,175.0,81.0,2023-03-04,15:30:00
2022-2023,Berlin,23.0,1. FC Union Berlin,1. FC Köln,0,0,1.0,0.0,0.0,65.0,80.0,2023-03-04,15:30:00
2022-2023,Stuttgart,23.0,VfB Stuttgart,FC Bayern München,1,2,0.0,0.0,1.0,40.0,16.0,2023-03-04,18:30:00
2022-2023,Leverkusen,23.0,Bayer Leverkusen,Hertha BSC,4,1,0.0,1.0,0.0,54.0,6.0,2023-03-05,15:30:00
2022-2023,Wolfsburg,23.0,VfL Wolfsburg,Eintracht Frankfurt,2,2,1.0,0.0,0.0,91.0,131.0,2023-03-05,17:30:00
2022-2023,Köln,24.0,1. FC Köln,VfL Bochum,0,2,0.0,0.0,1.0,129.0,65.0,2023-03-10,20:30:00
2022-2023,München,24.0,FC Bayern München,FC Augsburg,5,3,0.0,1.0,0.0,95.0,40.0,2023-03-11,15:30:00
2022-2023,Frankfurt,24.0,Eintracht Frankfurt,VfB Stuttgart,1,1,1.0,0.0,0.0,16.0,91.0,2023-03-11,15:30:00
2022-2023,Berlin,24.0,Hertha BSC,1. FSV Mainz 05,1,1,1.0,0.0,0.0,81.0,54.0,2023-03-11,15:30:00
2022-2023,Leipzig,24.0,RB Leipzig,Borussia Mönchengladbach,3,0,0.0,1.0,0.0,87.0,1635.0,2023-03-11,15:30:00
2022-2023,Gelsenkirchen,24.0,FC Schalke 04,Borussia Dortmund,2,2,1.0,0.0,0.0,7.0,9.0,2023-03-11,18:30:00
2022-2023,Freiburg,24.0,SC Freiburg,TSG 1899 Hoffenheim,2,1,0.0,1.0,0.0,175.0,112.0,2023-03-12,15:30:00
2022-2023,Bremen,24.0,Werder Bremen,Bayer Leverkusen,2,3,0.0,0.0,1.0,6.0,134.0,2023-03-12,17:30:00
2022-2023,Wolfsburg,24.0,VfL Wolfsburg,1. FC Union Berlin,1,1,1.0,0.0,0.0,80.0,131.0,2023-03-12,19:30:00
2022-2023,Gladbach,25.0,Borussia Mönchengladbach,Werder Bremen,2,2,1.0,0.0,0.0,134.0,87.0,2023-03-17,20:30:00
2022-2023,Augsburg,25.0,FC Augsburg,FC Schalke 04,1,1,1.0,0.0,0.0,9.0,95.0,2023-03-18,15:30:00
2022-2023,Bochum,25.0,VfL Bochum,RB Leipzig,1,0,0.0,1.0,0.0,1635.0,129.0,2023-03-18,15:30:00
